,date,state,total_cases,daily_cases,local_cases,import_cases
2682,2020-07-06,Kelantan,157,0.0,0,0
2683,2020-07-06,Sabah,378,0.0,0,0
2684,2020-07-06,Sarawak,572,1.0,0,1
2685,2020-07-06,Kuala Lumpur,2439,1.0,1,0
2686,2020-07-06,Putrajaya,97,0.0,0,0
2687,2020-07-06,Labuan,17,0.0,0,0
2688,2020-07-05,Perlis,18,0.0,0,0
2689,2020-07-05,Kedah,97,0.0,0,0
2690,2020-07-05,Pulau Pinang,121,0.0,0,0
2691,2020-07-05,Perak,258,0.0,0,0
2692,2020-07-05,Selangor,2060,2.0,0,2
2693,2020-07-05,Negeri Sembilan,1027,1.0,1,0
2694,2020-07-05,Melaka,256,0.0,0,0
2695,2020-07-05,Johor,692,0.0,0,0
2696,2020-07-05,Pahang,365,0.0,0,0
2697,2020-07-05,Terengganu,111,0.0,0,0
2698,2020-07-05,Kelantan,157,0.0,0,0
2699,2020-07-05,Sabah,378,2.0,1,1
2700,2020-07-05,Sarawak,571,0.0,0,0
2701,2020-07-05,Kuala Lumpur,2438,0.0,0,0
2702,2020-07-05,Putrajaya,97,0.0,0,0
2703,2020-07-05,Labuan,17,0.0,0,0
2704,2020-07-04,Perlis,18,0.0,0,0
2705,2020-07-04,Kedah,97,0.0,0,0
2706,2020-07-04,Pulau Pinang,121,0.0,0,0
2707,2020-07-04,Perak,258,0.0,0,0
2708,2020-07-04,Selangor,2058,7.0,0,7
2709,2020-07-04,Negeri Sembilan,1026,1.0,1,0
2710,2020-07-04,Melaka,256,0.0,0,0
2711,2020-07-04,Johor,692,0.0,0,0
2712,2020-07-04,Pahang,365,0.0,0,0
2713,2020-07-04,Terengganu,111,0.0,0,0
2714,2020-07-04,Kelantan,157,0.0,0,0
2715,2020-07-04,Sabah,376,1.0,1,0
2716,2020-07-04,Sarawak,571,0.0,0,0
2717,2020-07-04,Kuala Lumpur,2438,1.0,1,0
2718,2020-07-04,Putrajaya,97,0.0,0,0
2719,2020-07-04,Labuan,17,0.0,0,0
2720,2020-07-03,Perlis,18,0.0,0,0
2721,2020-07-03,Kedah,97,0.0,0,0
2722,2020-07-03,Pulau Pinang,121,0.0,0,0
2723,2020-07-03,Perak,258,0.0,0,0
2724,2020-07-03,Selangor,2051,3.0,0,3
2725,2020-07-03,Negeri Sembilan,1025,0.0,0,0
2726,2020-07-03,Melaka,256,0.0,0,0
2727,2020-07-03,Johor,692,0.0,0,0
2728,2020-07-03,Pahang,365,0.0,0,0
2729,2020-07-03,Terengganu,111,0.0,0,0
2730,2020-07-03,Kelantan,157,0.0,0,0
2731,2020-07-03,Sabah,375,2.0,2,0
2732,2020-07-03,Sarawak,571,0.0,0,0
2733,2020-07-03,Kuala Lumpur,2437,0.0,0,0
2734,2020-07-03,Putrajaya,97,0.0,0,0
2735,2020-07-03,Labuan,17,0.0,0,0
2736,2020-07-02,Perlis,18,0.0,0,0
2737,2020-07-02,Kedah,97,0.0,0,0
2738,2020-07-02,Pulau Pinang,121,0.0,0,0
2739,2020-07-02,Perak,258,0.0,0,0
2740,2020-07-02,Selangor,2048,0.0,0,0
2741,2020-07-02,Negeri Sembilan,1025,0.0,0,0
2742,2020-07-02,Melaka,256,0.0,0,0
2743,2020-07-02,Johor,692,1.0,0,1
2744,2020-07-02,Pahang,365,0.0,0,0
2745,2020-07-02,Terengganu,111,0.0,0,0
2746,2020-07-02,Kelantan,157,0.0,0,0
2747,2020-07-02,Sabah,373,1.0,1,0
2748,2020-07-02,Sarawak,571,0.0,0,0
2749,2020-07-02,Kuala Lumpur,2437,1.0,1,0
2750,2020-07-02,Putrajaya,97,0.0,0,0
2751,2020-07-02,Labuan,17,0.0,0,0
2752,2020-07-01,Perlis,18,0.0,0,0
2753,2020-07-01,Kedah,97,0.0,0,0
2754,2020-07-01,Pulau Pinang,121,0.0,0,0
2755,2020-07-01,Perak,258,0.0,0,0
2756,2020-07-01,Selangor,2048,1.0,0,1
2757,2020-07-01,Negeri Sembilan,1025,0.0,0,0
2758,2020-07-01,Melaka,256,0.0,0,0
2759,2020-07-01,Johor,691,0.0,0,0
2760,2020-07-01,Pahang,365,0.0,0,0
2761,2020-07-01,Terengganu,111,0.0,0,0
2762,2020-07-01,Kelantan,157,0.0,0,0
2763,2020-07-01,Sabah,372,0.0,0,0
2764,2020-07-01,Sarawak,571,0.0,0,0
2765,2020-07-01,Kuala Lumpur,2436,0.0,0,0
2766,2020-07-01,Putrajaya,97,0.0,0,0
2767,2020-07-01,Labuan,17,0.0,0,0
2768,2020-06-30,Perlis,18,0.0,0,0
2769,2020-06-30,Kedah,97,0.0,0,0
2770,2020-06-30,Pulau Pinang,121,0.0,0,0
2771,2020-06-30,Perak,258,0.0,0,0
2772,2020-06-30,Selangor,2047,1.0,0,1
2773,2020-06-30,Negeri Sembilan,1025,0.0,0,0
2774,2020-06-30,Melaka,256,0.0,0,0
2775,2020-06-30,Johor,691,0.0,0,0
2776,2020-06-30,Pahang,365,0.0,0,0
2777,2020-06-30,Terengganu,111,0.0,0,0
2778,2020-06-30,Kelantan,157,0.0,0,0
2779,2020-06-30,Sabah,372,1.0,1,0
2780,2020-06-30,Sarawak,571,0.0,0,0
2781,2020-06-30,Kuala Lumpur,2436,0.0,0,0
2782,2020-06-30,Putrajaya,97,0.0,0,0
2783,2020-06-30,Labuan,17,0.0,0,0
2784,2020-06-29,Perlis,18,0.0,0,0
2785,2020-06-29,Kedah,97,0.0,0,0
2786,2020-06-29,Pulau Pinang,121,0.0,0,0
2787,2020-06-29,Perak,258,0.0,0,0
2788,2020-06-29,Selangor,2046,2.0,1,1
2789,2020-06-29,Negeri Sembilan,1025,0.0,0,0
2790,2020-06-29,Melaka,256,0.0,0,0
2791,2020-06-29,Johor,691,0.0,0,0
2792,2020-06-29,Pahang,365,0.0,0,0
2793,2020-06-29,Terengganu,111,0.0,0,0
2794,2020-06-29,Kelantan,157,0.0,0,0
2795,2020-06-29,Sabah,371,1.0,1,0
2796,2020-06-29,Sarawak,571,0.0,0,0
2797,2020-06-29,Kuala Lumpur,2436,0.0,0,0
2798,2020-06-29,Putrajaya,97,0.0,0,0
2799,2020-06-29,Labuan,17,0.0,0,0
2800,2020-06-28,Perlis,18,0.0,0,0
2801,2020-06-28,Kedah,97,0.0,0,0
2802,2020-06-28,Pulau Pinang,121,0.0,0,0
2803,2020-06-28,Perak,258,0.0,0,0
2804,2020-06-28,Selangor,2044,5.0,2,3
2805,2020-06-28,Negeri Sembilan,1025,9.0,9,0
2806,2020-06-28,Melaka,256,0.0,0,0
2807,2020-06-28,Johor,691,0.0,0,0
2808,2020-06-28,Pahang,365,0.0,0,0
2809,2020-06-28,Terengganu,111,0.0,0,0
2810,2020-06-28,Kelantan,157,0.0,0,0
2811,2020-06-28,Sabah,370,2.0,2,0
2812,2020-06-28,Sarawak,571,1.0,0,1
2813,2020-06-28,Kuala Lumpur,2436,1.0,1,0
2814,2020-06-28,Putrajaya,97,0.0,0,0
2815,2020-06-28,Labuan,17,0.0,0,0
2816,2020-06-27,Perlis,18,0.0,0,0
2817,2020-06-27,Kedah,97,0.0,0,0
2818,2020-06-27,Pulau Pinang,121,0.0,0,0
2819,2020-06-27,Perak,258,0.0,0,0
2820,2020-06-27,Selangor,2039,3.0,1,2
2821,2020-06-27,Negeri Sembilan,1016,1.0,1,0
2822,2020-06-27,Melaka,256,0.0,0,0
2823,2020-06-27,Johor,691,0.0,0,0
2824,2020-06-27,Pahang,365,0.0,0,0
2825,2020-06-27,Terengganu,111,0.0,0,0
2826,2020-06-27,Kelantan,157,0.0,0,0
2827,2020-06-27,Sabah,368,2.0,1,1
2828,2020-06-27,Sarawak,570,0.0,0,0
2829,2020-06-27,Kuala Lumpur,2435,4.0,3,1
2830,2020-06-27,Putrajaya,97,0.0,0,0
2831,2020-06-27,Labuan,17,0.0,0,0
2832,2020-06-26,Perlis,18,0.0,0,0
2833,2020-06-26,Kedah,97,1.0,0,1
2834,2020-06-26,Pulau Pinang,121,0.0,0,0
2835,2020-06-26,Perak,258,0.0,0,0
2836,2020-06-26,Selangor,2036,2.0,0,2
2837,2020-06-26,Negeri Sembilan,1015,0.0,0,0
2838,2020-06-26,Melaka,256,0.0,0,0
2839,2020-06-26,Johor,691,2.0,0,2
2840,2020-06-26,Pahang,365,0.0,0,0
2841,2020-06-26,Terengganu,111,0.0,0,0
2842,2020-06-26,Kelantan,157,0.0,0,0
2843,2020-06-26,Sabah,366,0.0,0,0
2844,2020-06-26,Sarawak,570,0.0,0,0
2845,2020-06-26,Kuala Lumpur,2431,1.0,1,0
2846,2020-06-26,Putrajaya,97,0.0,0,0
2847,2020-06-26,Labuan,17,0.0,0,0
2848,2020-06-25,Perlis,18,0.0,0,0
2849,2020-06-25,Kedah,96,0.0,0,0
2850,2020-06-25,Pulau Pinang,121,0.0,0,0
2851,2020-06-25,Perak,258,0.0,0,0
2852,2020-06-25,Selangor,2034,2.0,0,2
2853,2020-06-25,Negeri Sembilan,1015,0.0,0,0
2854,2020-06-25,Melaka,256,0.0,0,0
2855,2020-06-25,Johor,689,1.0,1,0
2856,2020-06-25,Pahang,365,0.0,0,0
2857,2020-06-25,Terengganu,111,0.0,0,0
2858,2020-06-25,Kelantan,157,1.0,0,1
2859,2020-06-25,Sabah,366,0.0,0,0
2860,2020-06-25,Sarawak,570,0.0,0,0
2861,2020-06-25,Kuala Lumpur,2430,0.0,0,0
2862,2020-06-25,Putrajaya,97,0.0,0,0
2863,2020-06-25,Labuan,17,0.0,0,0
2864,2020-06-24,Perlis,18,0.0,0,0
2865,2020-06-24,Kedah,96,0.0,0,0
2866,2020-06-24,Pulau Pinang,121,0.0,0,0
2867,2020-06-24,Perak,258,0.0,0,0
2868,2020-06-24,Selangor,2032,5.0,3,2
2869,2020-06-24,Negeri Sembilan,1015,0.0,0,0
2870,2020-06-24,Melaka,256,0.0,0,0
2871,2020-06-24,Johor,688,0.0,0,0
2872,2020-06-24,Pahang,365,0.0,0,0
2873,2020-06-24,Terengganu,111,0.0,0,0
2874,2020-06-24,Kelantan,156,0.0,0,0
2875,2020-06-24,Sabah,366,0.0,0,0
2876,2020-06-24,Sarawak,570,1.0,1,0
2877,2020-06-24,Kuala Lumpur,2430,0.0,0,0
2878,2020-06-24,Putrajaya,97,0.0,0,0
2879,2020-06-24,Labuan,17,0.0,0,0
2880,2020-06-23,Perlis,18,0.0,0,0
2881,2020-06-23,Kedah,96,0.0,0,0
2882,2020-06-23,Pulau Pinang,121,0.0,0,0
2883,2020-06-23,Perak,258,0.0,0,0
2884,2020-06-23,Selangor,2027,0.0,0,0
2885,2020-06-23,Negeri Sembilan,1015,1.0,1,0
2886,2020-06-23,Melaka,256,0.0,0,0
2887,2020-06-23,Johor,688,0.0,0,0
2888,2020-06-23,Pahang,365,0.0,0,0
2889,2020-06-23,Terengganu,111,0.0,0,0
2890,2020-06-23,Kelantan,156,0.0,0,0
2891,2020-06-23,Sabah,366,2.0,2,0
2892,2020-06-23,Sarawak,569,0.0,0,0
2893,2020-06-23,Kuala Lumpur,2430,0.0,0,0
2894,2020-06-23,Putrajaya,97,0.0,0,0
2895,2020-06-23,Labuan,17,0.0,0,0
2896,2020-06-22,Perlis,18,0.0,0,0
2897,2020-06-22,Kedah,96,0.0,0,0
2898,2020-06-22,Pulau Pinang,121,0.0,0,0
2899,2020-06-22,Perak,258,0.0,0,0
2900,2020-06-22,Selangor,2027,2.0,1,1
2901,2020-06-22,Negeri Sembilan,1014,12.0,12,0
2902,2020-06-22,Melaka,256,,0,0
2903,2020-06-22,Johor,688,1.0,0,1
2904,2020-06-22,Pahang,365,,0,0
2905,2020-06-22,Terengganu,111,,0,0
2906,2020-06-22,Kelantan,156,,0,0
2907,2020-06-22,Sabah,364,,0,0
2908,2020-06-22,Sarawak,569,,0,0
2909,2020-06-22,Kuala Lumpur,2430,,0,0
2910,2020-06-22,Putrajaya,97,,0,0
2911,2020-06-22,Labuan,17,,0,0
2912,2020-06-21,Perlis,18,,0,0
2913,2020-06-21,Kedah,96,,0,0
2914,2020-06-21,Pulau Pinang,121,,0,0
2915,2020-06-21,Perak,258,0.0,0,0
2916,2020-06-21,Selangor,2025,4.0,2,2
2917,2020-06-21,Negeri Sembilan,1002,6.0,6,0
2918,2020-06-21,Melaka,256,1.0,1,0
2919,2020-06-21,Johor,687,1.0,1,0
2920,2020-06-21,Pahang,365,0.0,0,0
2921,2020-06-21,Terengganu,111,0.0,0,0
2922,2020-06-21,Kelantan,156,0.0,0,0
2923,2020-06-21,Sabah,364,1.0,1,0
2924,2020-06-21,Sarawak,569,3.0,2,1
2925,2020-06-21,Kuala Lumpur,2430,,0,0
2926,2020-06-21,Putrajaya,97,,0,0
2927,2020-06-21,Labuan,17,,0,0
2928,2020-06-20,Perlis,18,,0,0
2929,2020-06-20,Kedah,96,,0,0
2930,2020-06-20,Pulau Pinang,121,,0,0
2931,2020-06-20,Perak,258,0.0,0,0
2932,2020-06-20,Selangor,2021,12.0,10,2
2933,2020-06-20,Negeri Sembilan,996,1.0,1,0
2934,2020-06-20,Melaka,255,,0,0
2935,2020-06-20,Johor,686,,0,0
2936,2020-06-20,Pahang,365,,0,0
2937,2020-06-20,Terengganu,111,,0,0
2938,2020-06-20,Kelantan,156,,0,0
2939,2020-06-20,Sabah,363,1.0,1,0
2940,2020-06-20,Sarawak,566,,0,0
2941,2020-06-20,Kuala Lumpur,2430,7.0,7,0
2942,2020-06-20,Putrajaya,97,,0,0
2943,2020-06-20,Labuan,17,,0,0
2944,2020-06-19,Perlis,18,,0,0
2945,2020-06-19,Kedah,96,,0,0
2946,2020-06-19,Pulau Pinang,121,,0,0
2947,2020-06-19,Perak,258,0.0,0,0
2948,2020-06-19,Selangor,2009,3.0,1,2
2949,2020-06-19,Negeri Sembilan,995,1.0,1,0
2950,2020-06-19,Melaka,255,,0,0
2951,2020-06-19,Johor,686,,0,0
2952,2020-06-19,Pahang,365,,0,0
2953,2020-06-19,Terengganu,111,,0,0
2954,2020-06-19,Kelantan,156,,0,0
2955,2020-06-19,Sabah,362,,0,0
2956,2020-06-19,Sarawak,566,1.0,1,0
2957,2020-06-19,Kuala Lumpur,2423,1.0,1,0
2958,2020-06-19,Putrajaya,97,,0,0
2959,2020-06-19,Labuan,17,,0,0
2960,2020-06-18,Perlis,18,0.0,0,0
2961,2020-06-18,Kedah,96,0.0,0,0
2962,2020-06-18,Pulau Pinang,121,0.0,0,0
2963,2020-06-18,Perak,258,1.0,1,0
2964,2020-06-18,Selangor,2006,2.0,1,1
2965,2020-06-18,Negeri Sembilan,994,0.0,0,0
2966,2020-06-18,Melaka,255,0.0,0,0
2967,2020-06-18,Johor,686,2.0,0,2
2968,2020-06-18,Pahang,365,0.0,0,0
2969,2020-06-18,Terengganu,111,0.0,0,0
2970,2020-06-18,Kelantan,156,0.0,0,0
2971,2020-06-18,Sabah,362,1.0,1,0
2972,2020-06-18,Sarawak,565,4.0,4,0
2973,2020-06-18,Kuala Lumpur,2422,4.0,4,0
2974,2020-06-18,Putrajaya,97,0.0,0,0
2975,2020-06-18,Labuan,17,0.0,0,0
2976,2020-06-17,Perlis,18,0.0,0,0
2977,2020-06-17,Kedah,96,0.0,0,0
2978,2020-06-17,Pulau Pinang,121,0.0,0,0
2979,2020-06-17,Perak,257,0.0,0,0
2980,2020-06-17,Selangor,2004,5.0,5,0
2981,2020-06-17,Negeri Sembilan,994,1.0,1,0
2982,2020-06-17,Melaka,255,0.0,0,0
2983,2020-06-17,Johor,684,0.0,0,0
2984,2020-06-17,Pahang,365,0.0,0,0
2985,2020-06-17,Terengganu,111,0.0,0,0
2986,2020-06-17,Kelantan,156,0.0,0,0
2987,2020-06-17,Sabah,361,2.0,2,0
2988,2020-06-17,Sarawak,561,1.0,1,0
2989,2020-06-17,Kuala Lumpur,2418,1.0,1,0
2990,2020-06-17,Putrajaya,97,0.0,0,0
2991,2020-06-17,Labuan,17,0.0,0,0
2992,2020-06-16,Perlis,18,0.0,0,0
2993,2020-06-16,Kedah,96,0.0,0,0
2994,2020-06-16,Pulau Pinang,121,0.0,0,0
2995,2020-06-16,Perak,257,0.0,0,0
2996,2020-06-16,Selangor,1999,1.0,1,0
2997,2020-06-16,Negeri Sembilan,993,4.0,4,0
2998,2020-06-16,Melaka,255,0.0,0,0
2999,2020-06-16,Johor,684,1.0,0,1
3000,2020-06-16,Pahang,365,0.0,0,0
3001,2020-06-16,Terengganu,111,0.0,0,0
3002,2020-06-16,Kelantan,156,0.0,0,0
3003,2020-06-16,Sabah,359,0.0,0,0
3004,2020-06-16,Sarawak,560,3.0,3,0
3005,2020-06-16,Kuala Lumpur,2417,2.0,2,0
3006,2020-06-16,Putrajaya,97,0.0,0,0
3007,2020-06-16,Labuan,17,0.0,0,0
3008,2020-06-15,Perlis,18,0.0,0,0
3009,2020-06-15,Kedah,96,0.0,0,0
3010,2020-06-15,Pulau Pinang,121,0.0,0,0
3011,2020-06-15,Perak,257,0.0,0,0
3012,2020-06-15,Selangor,1998,2.0,2,0
3013,2020-06-15,Negeri Sembilan,989,32.0,32,0
3014,2020-06-15,Melaka,255,2.0,2,0
3015,2020-06-15,Johor,683,3.0,0,3
3016,2020-06-15,Pahang,365,0.0,0,0
3017,2020-06-15,Terengganu,111,0.0,0,0
3018,2020-06-15,Kelantan,156,0.0,0,0
3019,2020-06-15,Sabah,359,1.0,1,0
3020,2020-06-15,Sarawak,557,0.0,0,0
3021,2020-06-15,Kuala Lumpur,2415,1.0,1,0
3022,2020-06-15,Putrajaya,97,0.0,0,0
3023,2020-06-15,Labuan,17,0.0,0,0
3024,2020-06-14,Perlis,18,0.0,0,0
3025,2020-06-14,Kedah,96,0.0,0,0
3026,2020-06-14,Pulau Pinang,121,0.0,0,0
3027,2020-06-14,Perak,257,0.0,0,0
3028,2020-06-14,Selangor,1996,2.0,0,2
3029,2020-06-14,Negeri Sembilan,957,0.0,0,0
3030,2020-06-14,Melaka,253,1.0,1,0
3031,2020-06-14,Johor,680,0.0,0,0
3032,2020-06-14,Pahang,365,0.0,0,0
3033,2020-06-14,Terengganu,111,0.0,0,0
3034,2020-06-14,Kelantan,156,0.0,0,0
3035,2020-06-14,Sabah,358,0.0,0,0
3036,2020-06-14,Sarawak,557,1.0,1,0
3037,2020-06-14,Kuala Lumpur,2414,4.0,4,0
3038,2020-06-14,Putrajaya,97,0.0,0,0
3039,2020-06-14,Labuan,17,0.0,0,0
3040,2020-06-13,Perlis,18,0.0,0,0
3041,2020-06-13,Kedah,96,0.0,0,0
3042,2020-06-13,Pulau Pinang,121,0.0,0,0
3043,2020-06-13,Perak,257,1.0,1,0
3044,2020-06-13,Selangor,1994,7.0,4,3
3045,2020-06-13,Negeri Sembilan,957,26.0,26,0
3046,2020-06-13,Melaka,252,2.0,2,0
3047,2020-06-13,Johor,680,2.0,0,2
3048,2020-06-13,Pahang,365,2.0,2,0
3049,2020-06-13,Terengganu,111,0.0,0,0
3050,2020-06-13,Kelantan,156,1.0,1,0
3051,2020-06-13,Sabah,358,0.0,0,0
3052,2020-06-13,Sarawak,556,0.0,0,0
3053,2020-06-13,Kuala Lumpur,2410,1.0,1,0
3054,2020-06-13,Putrajaya,97,0.0,0,0
3055,2020-06-13,Labuan,17,0.0,0,0
3056,2020-06-12,Perlis,18,0.0,0,0
3057,2020-06-12,Kedah,96,0.0,0,0
3058,2020-06-12,Pulau Pinang,121,0.0,0,0
3059,2020-06-12,Perak,256,0.0,0,0
3060,2020-06-12,Selangor,1987,13.0,7,6
3061,2020-06-12,Negeri Sembilan,931,4.0,4,0
3062,2020-06-12,Melaka,250,4.0,0,4
3063,2020-06-12,Johor,678,1.0,0,1
3064,2020-06-12,Pahang,363,0.0,0,0
3065,2020-06-12,Terengganu,111,0.0,0,0
3066,2020-06-12,Kelantan,156,0.0,0,0
3067,2020-06-12,Sabah,356,1.0,1,0
3068,2020-06-12,Sarawak,556,0.0,0,0
3069,2020-06-12,Kuala Lumpur,2409,10.0,5,5
3070,2020-06-12,Putrajaya,97,0.0,0,0
3071,2020-06-12,Labuan,17,0.0,0,0
3072,2020-06-11,Perlis,18,0.0,0,0
3073,2020-06-11,Kedah,96,0.0,0,0
3074,2020-06-11,Pulau Pinang,121,0.0,0,0
3075,2020-06-11,Perak,256,0.0,0,0
3076,2020-06-11,Selangor,1974,3.0,3,0
3077,2020-06-11,Negeri Sembilan,927,16.0,16,0
3078,2020-06-11,Melaka,246,11.0,0,11
3079,2020-06-11,Johor,677,0.0,0,0
3080,2020-06-11,Pahang,363,0.0,0,0
3081,2020-06-11,Terengganu,111,0.0,0,0
3082,2020-06-11,Kelantan,156,0.0,0,0
3083,2020-06-11,Sabah,355,0.0,0,0
3084,2020-06-11,Sarawak,556,0.0,0,0
3085,2020-06-11,Kuala Lumpur,2399,1.0,1,0
3086,2020-06-11,Putrajaya,97,0.0,0,0
3087,2020-06-11,Labuan,17,0.0,0,0
3088,2020-06-10,Perlis,18,0.0,0,0
3089,2020-06-10,Kedah,96,0.0,0,0
3090,2020-06-10,Pulau Pinang,121,0.0,0,0
3091,2020-06-10,Perak,256,0.0,0,0
3092,2020-06-10,Selangor,1971,0.0,0,0
3093,2020-06-10,Negeri Sembilan,911,0.0,0,0
3094,2020-06-10,Melaka,235,0.0,0,0
3095,2020-06-10,Johor,677,1.0,0,1
3096,2020-06-10,Pahang,363,0.0,0,0
3097,2020-06-10,Terengganu,111,0.0,0,0
3098,2020-06-10,Kelantan,156,0.0,0,0
3099,2020-06-10,Sabah,355,0.0,0,0
3100,2020-06-10,Sarawak,556,1.0,1,0
3101,2020-06-10,Kuala Lumpur,2398,0.0,0,0
3102,2020-06-10,Putrajaya,97,0.0,0,0
3103,2020-06-10,Labuan,17,0.0,0,0
3104,2020-06-09,Perlis,18,0.0,0,0
3105,2020-06-09,Kedah,96,0.0,0,0
3106,2020-06-09,Pulau Pinang,121,0.0,0,0
3107,2020-06-09,Perak,256,0.0,0,0
3108,2020-06-09,Selangor,1971,3.0,0,3
3109,2020-06-09,Negeri Sembilan,911,0.0,0,0
3110,2020-06-09,Melaka,235,0.0,0,0
3111,2020-06-09,Johor,676,0.0,0,0
3112,2020-06-09,Pahang,363,0.0,0,0
3113,2020-06-09,Terengganu,111,0.0,0,0
3114,2020-06-09,Kelantan,156,0.0,0,0
3115,2020-06-09,Sabah,355,0.0,0,0
3116,2020-06-09,Sarawak,555,0.0,0,0
3117,2020-06-09,Kuala Lumpur,2398,4.0,1,3
3118,2020-06-09,Putrajaya,97,0.0,0,0
3119,2020-06-09,Labuan,17,0.0,0,0
3120,2020-06-08,Perlis,18,0.0,0,0
3121,2020-06-08,Kedah,96,0.0,0,0
3122,2020-06-08,Pulau Pinang,121,0.0,0,0
3123,2020-06-08,Perak,256,0.0,0,0
3124,2020-06-08,Selangor,1968,3.0,2,1
3125,2020-06-08,Negeri Sembilan,911,0.0,0,0
3126,2020-06-08,Melaka,235,1.0,0,1
3127,2020-06-08,Johor,676,0.0,0,0
3128,2020-06-08,Pahang,363,0.0,0,0
3129,2020-06-08,Terengganu,111,0.0,0,0
3130,2020-06-08,Kelantan,156,0.0,0,0
3131,2020-06-08,Sabah,355,2.0,2,0
3132,2020-06-08,Sarawak,555,0.0,0,0
3133,2020-06-08,Kuala Lumpur,2394,1.0,1,0
3134,2020-06-08,Putrajaya,97,0.0,0,0
3135,2020-06-08,Labuan,17,0.0,0,0
3136,2020-06-07,Perlis,18,0.0,0,0
3137,2020-06-07,Kedah,96,0.0,0,0
3138,2020-06-07,Pulau Pinang,121,0.0,0,0
3139,2020-06-07,Perak,256,0.0,0,0
3140,2020-06-07,Selangor,1965,12.0,7,5
3141,2020-06-07,Negeri Sembilan,911,1.0,1,0
3142,2020-06-07,Melaka,234,0.0,0,0
3143,2020-06-07,Johor,676,0.0,0,0
3144,2020-06-07,Pahang,363,0.0,0,0
3145,2020-06-07,Terengganu,111,0.0,0,0
3146,2020-06-07,Kelantan,156,0.0,0,0
3147,2020-06-07,Sabah,353,2.0,2,0
3148,2020-06-07,Sarawak,555,0.0,0,0
3149,2020-06-07,Kuala Lumpur,2393,4.0,3,1
3150,2020-06-07,Putrajaya,97,0.0,0,0
3151,2020-06-07,Labuan,17,0.0,0,0
3152,2020-06-06,Perlis,18,0.0,0,0
3153,2020-06-06,Kedah,96,0.0,0,0
3154,2020-06-06,Pulau Pinang,121,0.0,0,0
3155,2020-06-06,Perak,256,0.0,0,0
3156,2020-06-06,Selangor,1953,14.0,13,1
3157,2020-06-06,Negeri Sembilan,910,5.0,5,0
3158,2020-06-06,Melaka,234,0.0,0,0
3159,2020-06-06,Johor,676,0.0,0,0
3160,2020-06-06,Pahang,363,0.0,0,0
3161,2020-06-06,Terengganu,111,0.0,0,0
3162,2020-06-06,Kelantan,156,0.0,0,0
3163,2020-06-06,Sabah,351,0.0,0,0
3164,2020-06-06,Sarawak,555,2.0,2,0
3165,2020-06-06,Kuala Lumpur,2389,15.0,8,7
3166,2020-06-06,Putrajaya,97,0.0,0,0
3167,2020-06-06,Labuan,17,1.0,1,0
3168,2020-06-05,Perlis,18,0.0,0,0
3169,2020-06-05,Kedah,96,0.0,0,0
3170,2020-06-05,Pulau Pinang,121,0.0,0,0
3171,2020-06-05,Perak,256,0.0,0,0
3172,2020-06-05,Selangor,1939,9.0,4,5
3173,2020-06-05,Negeri Sembilan,905,0.0,0,0
3174,2020-06-05,Melaka,234,1.0,1,0
3175,2020-06-05,Johor,676,0.0,0,0
3176,2020-06-05,Pahang,363,1.0,1,0
3177,2020-06-05,Terengganu,111,0.0,0,0
3178,2020-06-05,Kelantan,156,0.0,0,0
3179,2020-06-05,Sabah,351,3.0,3,0
3180,2020-06-05,Sarawak,553,1.0,1,0
3181,2020-06-05,Kuala Lumpur,2374,4.0,2,2
3182,2020-06-05,Putrajaya,97,0.0,0,0
3183,2020-06-05,Labuan,16,0.0,0,0
3184,2020-06-04,Perlis,18,0.0,0,0
3185,2020-06-04,Kedah,96,0.0,0,0
3186,2020-06-04,Pulau Pinang,121,0.0,0,0
3187,2020-06-04,Perak,256,0.0,0,0
3188,2020-06-04,Selangor,1930,2.0,1,1
3189,2020-06-04,Negeri Sembilan,905,3.0,2,1
3190,2020-06-04,Melaka,233,0.0,0,0
3191,2020-06-04,Johor,676,0.0,0,0
3192,2020-06-04,Pahang,362,1.0,1,0
3193,2020-06-04,Terengganu,111,0.0,0,0
3194,2020-06-04,Kelantan,156,0.0,0,0
3195,2020-06-04,Sabah,348,0.0,0,0
3196,2020-06-04,Sarawak,552,0.0,0,0
3197,2020-06-04,Kuala Lumpur,2370,271.0,271,0
3198,2020-06-04,Putrajaya,97,0.0,0,0
3199,2020-06-04,Labuan,16,0.0,0,0
3200,2020-06-03,Perlis,18,0.0,0,0
3201,2020-06-03,Kedah,96,0.0,0,0
3202,2020-06-03,Pulau Pinang,121,0.0,0,0
3203,2020-06-03,Perak,256,0.0,0,0
3204,2020-06-03,Selangor,1928,2.0,2,0
3205,2020-06-03,Negeri Sembilan,902,36.0,36,0
3206,2020-06-03,Melaka,233,0.0,0,0
3207,2020-06-03,Johor,676,0.0,0,0
3208,2020-06-03,Pahang,361,0.0,0,0
3209,2020-06-03,Terengganu,111,0.0,0,0
3210,2020-06-03,Kelantan,156,0.0,0,0
3211,2020-06-03,Sabah,348,0.0,0,0
3212,2020-06-03,Sarawak,552,0.0,0,0
3213,2020-06-03,Kuala Lumpur,2099,55.0,55,0
3214,2020-06-03,Putrajaya,97,0.0,0,0
3215,2020-06-03,Labuan,16,0.0,0,0
3216,2020-06-02,Perlis,18,0.0,0,0
3217,2020-06-02,Kedah,96,0.0,0,0
3218,2020-06-02,Pulau Pinang,121,0.0,0,0
