times,incidence,incidenceXagegroup_0,incidenceXagegroup_5,incidenceXagegroup_10,incidenceXagegroup_15,incidenceXagegroup_20,incidenceXagegroup_25,incidenceXagegroup_30,incidenceXagegroup_35,incidenceXagegroup_40,incidenceXagegroup_45,incidenceXagegroup_50,incidenceXagegroup_55,incidenceXagegroup_60,incidenceXagegroup_65,incidenceXagegroup_70,incidenceXagegroup_75,infection_deathsXagegroup_0,infection_deathsXagegroup_5,infection_deathsXagegroup_10,infection_deathsXagegroup_15,infection_deathsXagegroup_20,infection_deathsXagegroup_25,infection_deathsXagegroup_30,infection_deathsXagegroup_35,infection_deathsXagegroup_40,infection_deathsXagegroup_45,infection_deathsXagegroup_50,infection_deathsXagegroup_55,infection_deathsXagegroup_60,infection_deathsXagegroup_65,infection_deathsXagegroup_70,infection_deathsXagegroup_75
128.0,20536.35590500651,1450.24761872196,4254.216194046401,1682.781145722087,693.3229516475146,663.5596210124386,779.61656249434,1205.149496520376,1194.7439709602809,1177.1412224141877,1302.3763107701798,1204.1367361999366,1355.6907756332891,1550.9104905467789,1534.5531616614448,1208.907862019354,1838.8292964691657,0.028052350271819904,0.03197905023662165,0.29244480266259026,0.14111377113559767,1.2223482790727427,1.417661059956801,2.5385981389110577,2.4779515116402298,6.070349595829752,6.554996730502382,0.02515477787445065,0.027163110611174945,141.60464728134082,131.98800762822648,256.4407862045245,390.81000059472916
129.0,18785.853160455823,1325.9522562306986,3886.161976964224,1539.483242260611,629.298455597682,601.3264305768741,706.8252428495981,1096.1727586489274,1087.7194340104002,1071.3258346838174,1186.1993642974467,1096.8203159185198,1237.952902627003,1425.032500778816,1413.9089397893017,1117.624508633512,1698.8222151339128,0.025811052085092857,0.02949175080159802,0.2691295764707223,0.128001459145137,1.106601193544277,1.284872316764766,2.315081268331354,2.262607284777076,5.542455155391012,5.997447280943956,0.022976565399145596,0.02490496995955625,131.8014139123778,123.27776789210844,241.77028427086677,368.4891887395854
130.0,17182.666406709348,1212.0578021135807,3549.4463143247513,1408.0965015330842,571.2680733869802,545.027733865357,640.9256172972661,997.0748002260092,990.2871335732343,975.0339074023776,1080.340817984987,999.0531009987701,1130.3399692431428,1309.0441627273685,1302.3361220181232,1032.8478086961156,1568.87961156011,0.0237328654803087,0.027177514022296914,0.2475187974845931,0.11610160047366273,1.0017784881181984,1.1644190063701048,2.1105609237197296,2.0652551648389683,5.058611627373205,5.484731129607878,0.020979755215965436,0.02282405800331238,122.56885701312096,115.03480218263005,227.69886585162638,347.06380383847346
131.0,15713.749732521435,1107.6671052982033,3241.2808111179897,1287.6012762949003,518.62271586489,494.04776721845985,581.2098968676121,906.8969634366139,901.528715564531,887.3492049767269,983.8285076570587,909.9296612306778,1031.9334128500727,1202.1500576058818,1199.1499949453269,954.1226233593893,1448.2940923138503,0.021807141802095333,0.025026055636041388,0.22749855776249073,0.10529437012712385,0.9067767320563452,1.0550826729173834,1.9233910581306721,1.8843738610278713,4.6151109510814115,5.013312500949362,0.019149043872458704,0.020906790593242713,113.88453269531215,107.24527603133265,214.22835939184614,326.5400729176986
132.0,14371.082560108904,1012.2284312029515,2959.9511730480626,1177.368812404226,470.9894637303868,448.00995068500777,527.2449984854641,825.0513521785012,820.8806108781016,807.709556335207,896.0657942304963,828.8943742374855,942.1689102555765,1103.859751161675,1103.927518219218,881.167120009668,1336.6280275399404,0.02002728821251019,0.02303098791400624,0.20899844218987818,0.09550665456338642,0.8209229455400029,0.9561196377104372,1.7525626155633933,1.7190300981025586,4.209677658721368,4.581016679016039,0.01747504446355319,0.0191448088346985,105.73427325260947,99.90032980199406,201.35926797834358,306.92085033145094
133.0,13140.860809323847,924.7934579386479,2702.509529133523,1076.2954569344906,427.740336514801,406.28521958785643,478.30518386483993,750.5403792584766,747.3822833317815,735.1577239674588,816.0368181063573,755.0012904656606,860.0803740815236,1013.3163551006794,1015.9204863589323,813.4761412059223,1233.1014380200777,0.018381676604307357,0.021180810230551943,0.19189516126762116,0.08662082349766037,0.7431379085724307,0.866331566035569,1.5964028814584275,1.5676690534652842,3.838514372403038,4.184161718531763,0.015942132427074228,0.017523913918645502,98.09002876859391,92.9810125325598,189.08531561203733,288.19978819485783
134.0,12021.253109430716,845.2434966273895,2468.568393982594,984.2334784542863,388.7854791204435,368.78375326060115,434.2870600874932,683.2251636496064,680.8998603044377,669.5600804371538,743.6036853046843,688.1205195024642,785.5389928819056,930.4116147947,935.0367849590333,750.9893467847936,1137.6249116635004,0.01686923486658446,0.019474548460678906,0.17617730423842226,0.07862240808000821,0.6732867553633993,0.7855708669080217,1.4547222109905664,1.4301173776993077,3.5011976550292694,3.822354314728471,0.014548574846825072,0.016042627829530618,90.9501108406428,86.48660145704143,177.40826462179513,270.38003825868356
135.0,10986.215564091517,771.7357141156817,2252.5389239281585,899.1105104400442,352.989360431322,334.3666324027581,393.87493910094815,621.272773809285,619.6696140861106,609.1605709549817,676.8732989380389,626.5004371375992,716.7269014898837,853.4879773178686,859.8109463910561,692.7033678750297,1048.6209343002333,0.01546448039454752,0.01788634992673707,0.16157501372434718,0.07128091419196649,0.6092707336277671,0.7114908779797874,1.324121671902121,1.3031936313689172,3.1899578727321525,3.487931018489486,0.01326233268021974,0.014671106297097657,84.24628738673056,80.36785022077355,166.29673065124052,253.41954448651535
136.0,10045.893083654082,704.9853267870654,2056.596878628175,821.7355179544002,320.7963815020414,303.47922108332784,357.5833006239887,565.3991547034007,564.3806582142131,554.6453674799201,616.5838990139961,570.8246467058399,654.3522444870151,783.1892693403421,790.8115654644068,639.0070073090396,966.6995355497667,0.014177146623059933,0.016426073168447564,0.14819155318497232,0.06468525976894843,0.5518996995087739,0.6449966736655692,1.2059083279210876,1.1881207236931683,2.9077809570622355,3.1838320702044998,0.01209572083139923,0.013420795730826492,78.00435831980077,74.64328240796642,155.76204617411676,237.3333143018077
137.0,9189.011152027855,644.1738312764036,1878.3127962752153,751.2249010477905,291.73136694809847,275.642058762813,324.85820374801483,514.8263123329315,514.2859496746926,505.27112198936476,561.9224306824536,520.3450608413743,597.6282921399318,718.7833790539368,727.3864569251781,589.4497825378628,891.1425607731001,0.012994678755200254,0.015080852699985815,0.13589545159013122,0.05872881642501684,0.5002044795703907,0.5850010916594873,1.0984770588578852,1.08339215697719,2.6509828188683517,2.9063851532642024,0.011033563678550701,0.012277363501946992,72.18863516033154,69.28637017898174,145.78357293679096,222.09228213649877
138.0,8405.135687966675,588.5456933924585,1715.439471680186,686.7588039266924,265.3537978440461,250.41114323291322,295.1865800608519,468.83361645621125,468.69318065181983,460.3489587230781,512.1364676367944,474.36899076207794,545.8271977687243,659.5933253214778,668.9325009793199,543.6150856636398,821.2870623971876,0.011905574228090422,0.013838901858618798,0.12456623108015862,0.053313822723507015,0.4532964042790666,0.5305073145446824,1.0003563523070356,0.9876268441558029,2.4161858315833564,2.6522238530634596,0.010061951482530168,0.011227674210180973,66.76639570902877,64.2727892453821,136.34237366629915,207.6697831151026
139.0,7689.7150280525,537.7656955509359,1566.9968144130164,627.9715563284237,241.4867941425541,227.61030836311747,268.3634503005296,427.12241673776776,427.31317182083046,419.5919575147287,466.908284773191,432.60528483362106,498.6351129616134,605.3085474547199,615.1647805548746,501.2998271949998,756.811422902809,0.01090402341684815,0.0126940971866825,0.11414474407589928,0.04839954942394414,0.4108065352998445,0.4810968773227554,0.9108866106248463,0.900199976936341,2.201851687446413,2.4197651999761134,0.009174620755410473,0.010265552652403016,61.717899330431706,59.58684202043675,127.42131384743405,194.0402956866652
140.0,7037.677336090563,491.47128024389144,1431.8989938452596,574.4471683724704,219.92812952444245,207.03999983498443,244.1562605567018,389.3549144746755,389.81725666379543,382.67398733402194,425.88281397686785,394.72635944348514,455.7029785744478,555.5866786633898,565.7696570917465,462.2808226137595,697.3693728945543,0.009984094117895168,0.011640184266482632,0.1045703370741998,0.043944146090557266,0.3723561153701745,0.4363402134883554,0.8293916770687754,0.8204709700025825,2.0064042682378926,2.2073894367691103,0.008365146982210948,0.00938467329163732,57.02309547543933,55.212602217639585,119.00311837401581,181.17812870057804
141.0,6432.477509224948,448.7476940063832,1306.7615544171533,524.6068615256718,199.9082666229397,187.98882192826096,221.72525805828832,354.32266822580505,354.98777188397764,348.38706971049305,387.88877848676026,359.5978885927492,415.9128622217908,509.3840882439727,519.7929770094642,425.8812033623675,642.0944957434117,0.009138980390299678,0.010669739520362367,0.09576738809165218,0.039901067511877296,0.3375364115597853,0.39576881640549044,0.7551088388575643,0.7477074112358831,1.8280623102529334,2.0132700851184615,0.00762611774039218,0.00857767475014401,52.658782806032875,51.13120946864778,111.06627634769424,169.05159090809892
142.0,5880.5251681931495,409.7867948404035,1192.8047560116647,479.19114733696335,181.80154079118188,170.78068147505007,201.4577629178925,322.5695555684782,323.39346491262495,317.2960268335885,353.396377678677,327.7069774626135,379.6882834303429,467.04918462859695,477.5452407604388,392.31359606547926,591.1390383721098,0.00836344156577476,0.009777263096752137,0.0876856235266964,0.03623537286152183,0.30602765787551367,0.3590212765429716,0.6874703733368673,0.6813742752385374,1.6655027598459695,1.8360268517489202,0.006952150369640238,0.007839190851552248,48.606389378819564,47.32763794832468,103.59270724959177,157.63308891786272
143.0,5376.154393081565,374.21068505888024,1088.8341632053837,437.71565430786706,165.37257436419225,155.18805704489304,183.08752112919805,293.70991563419364,294.654848405758,289.02435565548075,322.00995060750824,298.68320359469175,346.64280389791554,428.2044921224128,438.6789314683375,361.3290566038738,544.1341874735863,0.0076518214079527806,0.008956651437258411,0.08026580094406308,0.03290943100768022,0.2774941549847737,0.32571477173462066,0.6258590285991833,0.6208825978859921,1.5172833167985478,1.6741660985813491,0.00633729726401953,0.007163279337040212,44.84568288673406,43.78527450114782,96.56198048116346,146.89190187772235
144.0,4915.391824804293,341.7362371138166,994.003099226927,399.85081254775116,150.46755780093142,141.06064922031487,166.43890670791882,267.4851678164414,268.5191831649115,263.32157404467637,293.4564312239625,272.2745285144214,316.50540031102366,392.5761742668959,402.9391387539408,332.74265641092563,500.79423650487837,0.006999373737609527,0.008202773476757613,0.07345904340330185,0.02989297682974495,0.2516651726683471,0.2955400926306019,0.569769940595724,0.5657503818006303,1.3822197647169705,1.526451623929394,0.005776703215343538,0.006545042746737847,41.35903295874515,40.48950843464391,89.95538293231176,136.79971412642618
145.0,4494.231179099345,312.08297762905033,907.4616085614057,365.26098975956893,136.93051005337492,128.24685892242525,151.3344942996462,243.6337275486712,244.72986308638,239.93343973879854,267.4611702857648,248.2264420960736,289.003509516996,359.88794295737046,370.0679559165708,306.3666343668296,460.8330059734883,0.006401401579607638,0.007510521399691602,0.06721680825760563,0.027156728561927888,0.22827968749501526,0.268198534481299,0.5187108521395871,0.5155066743602719,1.2591557319238373,1.3916723510028752,0.005265618865658918,0.005979664120037181,38.12863323837833,37.42545515595745,83.75326185007448,127.32672353592338
146.0,4109.264139543333,285.0087666259068,828.4857276897345,333.6627770537642,124.63219137844553,116.62087551177285,137.62699336160924,221.9367834511291,223.07236228851906,218.64754084007185,243.79250791559315,226.32497725581794,263.90568256341817,329.9013453922578,339.8413814334233,282.0366764811284,423.99821011997744,0.005853660367674287,0.006875257031281231,0.06149533348899141,0.02467497188368849,0.2071088831650644,0.24342777228980864,0.4722449823407359,0.4697328909067307,1.147062927981823,1.268746283041271,0.0047998222361161896,0.005462832025250233,35.137965837980225,34.579182894871785,77.93660480968869,118.44401361372876
147.0,3757.7147811500076,260.3148838930465,756.4862535763791,304.82592849232924,113.46982405345031,106.08278387880705,125.1993310770313,202.21898988984185,203.37462829003732,199.29364479704424,222.26363475365238,206.39790828088866,241.0240348278023,302.4194850195523,312.0730667481501,259.6148647082645,390.07746197242045,0.005352555131864425,0.006293023713780713,0.05625758085133017,0.02242672421452636,0.18796667612083146,0.22101392199657258,0.43001118187216536,0.42808202989877636,1.0450887197786514,1.1567709593789581,0.004375811212803678,0.004990937420403151,32.372541310846515,31.938317878251475,72.4877641197813,110.12465789085473
148.0,3436.281361587382,237.76494731481205,690.7620904669776,278.47666396176214,103.320815311352,96.5133379487217,113.91181182701895,184.2713623112159,185.4316705028404,181.66890567405568,202.65201174062497,188.2400706908657,220.13495030427748,277.2086081634096,286.5420455595035,238.9378986570403,358.81919214804725,0.0048938247474677125,0.005759137751192092,0.051459654334505084,0.02038695796247621,0.17063096023176078,0.20070181207019053,0.3915796338053849,0.3901413105228626,0.9522188443222266,1.0546738851025912,0.003989420362950307,0.004559694388197381,29.81529055854423,29.488315357139996,67.38615458796362,102.3372631258146
149.0,3141.8683169926003,217.1371358579712,630.6562079699645,254.35843895493036,94.07079090568028,87.80133276999896,103.63413190636982,167.89864196872537,169.05190905341533,165.58377809776752,184.7494888262829,171.6596107390955,201.02897059680942,254.04890164050352,263.04015751953335,219.8516020527215,329.98579946873565,0.004473439059407493,0.005269160248632904,0.04706002396719372,0.018532224780376846,0.1548938683123009,0.18225246554389657,0.3565463216480312,0.3555224387520281,0.8674992350708268,0.9614447632915301,0.0036367304400215586,0.004165060684985309,27.4499121272807,27.2152352025471,62.61179620869393,95.05133734798507
150.0,2872.686666884105,198.30227839412862,575.7909343252629,232.3235243614492,85.65724728217583,79.88637947998266,94.2953272108654,152.99231142568925,154.1284553183024,150.93271237544258,168.4389959986268,156.5488514198983,183.58632737077568,232.80907085351615,241.44063041529085,202.2598658672968,303.42893357607625,0.004088858739482299,0.004820235822622676,0.04303244479633449,0.016849202820600095,0.14063875821671665,0.1655306988631126,0.3246729639508629,0.3239945145221952,0.7903627020920757,0.8764734030782538,0.003315405019449905,0.003804563717205809,25.26512451223106,25.10911774863456,58.148847341835754,88.24256618014908
